Fehmarn-Burg;2424.864;7641.707;0
Feilitzsch;3136.338;3118.66;0
Feldafing;2758.574;414.7227;0
Feldberg (Meckl);3999.081;6468.82;0
Feldberg-Bärental;374.4746;310.8945;0
Felde-Brandsbek;1666.212;7470.063;0
Feldhausen;-354.2773;4487.238;0
Feldkirchen (bei München);3079.594;653.2305;0
Feldolling;3180.226;372.1172;0
Fellbach;1245.209;1360.094;0
Felsberg-Altenbrunslar;1360.691;3967.898;0
Felsberg-Wolfershausen;1363.959;3992.641;0
Ferch-Lienewitz;3752.286;5311.313;0
Ferdinandshof;4273.768;6854.094;0
Fermerswalde;3935.78;4582.258;0
Ferndorf (Kr Siegen);351.2051;3744.297;0
Fernmeldeturm;681.5142;2102.734;0
Feucht;2649.664;2008.008;0
Feucht Ost;2660.689;2002.199;0
Feucht-Moosbach;2690.219;2016.059;0
Feuchtwangen;2013.43;1757.68;0
Feudingen;578.5713;3720.504;0
Feuerturmteich;5006.022;4530.332;0
Fichtenberg;1562.085;1548.867;0
Filderstadt;1211.292;1201.473;0
Filsen;39.9458;2949.379;0
Findlingsgarten;4160.28;6862.387;0
Finkenheerd;4849.821;5319.105;0
Finkenkrug;3794.684;5607;0
Finnentrop;325.3228;3981.984;0
Finsterwalde (Niederlausitz);4308.005;4597.668;0
Finsterwalde Frankenaer Weg;4294.484;4597.305;0
Fischach (Schwab);2275.94;786.9922;0
Fischbach (bei Nürnberg);2624.898;2043.684;0
Fischbach (Inn);3406.71;178.5977;0
Fischbach-Camphausen;-382.0161;1917.855;0
Fischbach-Weierbach;-103.9575;2391.688;0
Fischbachau;3249.222;163.5898;0
Fischbek;1592.394;6539.922;0
Fischen;2008.154;-146.125;0
Fischenich;-430.938;3655.766;0
Fischhaus;4319.215;1272.313;0
Fischhausen-Neuhaus;3204.023;162.4648;0
Fischweier;645.9824;1436.684;0
Fladungen;1865.312;3256.215;0
Flammersfeld;33.08984;3390.859;0
Flandersbach;-351.7131;4146.324;0
Flechtingen;2589.059;5307.605;0
Flechum;78.49438;5679.113;0
Fleetmark;2653.934;5801.785;0
Flehingen;891.6738;1655.453;0
Flensburg;1330.012;7983.527;0
Flensburg Weiche;1302.511;7962.484;0
Flieden;1460.193;3144.293;0
Flintbek;1740.773;7395.738;0
Flintsbach;3394.833;189.6719;0
Flöha;3917.53;3701.363;0
Flöha-Plaue;3923.922;3689.109;0
Flomersheim;565.6973;2133.59;0
Flörsheim (Main);641.0269;2692.945;0
Floßmühle;3997.817;3600.363;0
Fohrde;3399.33;5491.609;0
Föhren;-555.8179;2538.02;0
Förbau;3126.666;2943.84;0
Forchheim (bei Karlsruhe);567.3945;1525.105;0
Forchheim (Oberfr);2541.107;2378.164;0
Förderstedt;2860.978;4821.875;0
Forellenhof;3974.704;3349.645;0
Fornsbach;1519.208;1535.844;0
Forst (Lausitz);4939.842;4756.723;0
Forsting;3353.28;585.5039;0
Forth;2654.004;2241.535;0
Förtha (Kr Eisenach);1935.73;3723.875;0
Förtschendorf;2720.127;3136.984;0
Frahelsbruck;3984.628;1850.707;0
Frankenberg (Eder);900.8267;3844.535;0
Frankenberg (Eder) Goßberg;909.2285;3857.145;0
Frankenberg (Eder) Viermünden;932.104;3896.348;0
Frankenberg (Sachs);3890.815;3762.98;0
Frankenberg (Sachs) Süd;3878.878;3750.898;0
Frankeneck;357.9976;1980.594;0
Frankenhain;2312.728;3523.945;0
Frankenstein (Pfalz);297.916;2052.438;0
Frankenstein (Sachs);4021.781;3761.348;0
Frankenthal Hbf;578.0063;2158.125;0
Frankenthal Süd;577.8003;2143.742;0
Frankfurt (Main) Galluswarte;794.48;2789.074;0
Frankfurt (Main) Hauptwache;819.8491;2799.617;0
Frankfurt (Main) Hbf;806.6714;2790.332;0
Frankfurt (Main) Konstablerwache;825.7095;2800.27;0
Frankfurt (Main) Mühlberg;837.8735;2785.25;0
Frankfurt (Main) Ost;841.5229;2798.594;0
Frankfurt (Main) Ost Gbf;851.5234;2804.219;0
Frankfurt (Main) Ostendstraße;832.8613;2797.922;0
Frankfurt (Main) Stresemannallee;813.8882;2777.984;0
Frankfurt (Main) Süd;824.7178;2783.199;0
Frankfurt (Main) Taunusanlage;811.665;2799.074;0
Frankfurt (Main) West;790.96;2805.574;0
Frankfurt (Oder) Fauler See;4807.231;5384.32;0
Frankfurt (Oder) Oderbrücke;4841.039;5395.105;0
Frankfurt (Oder);4826.339;5415.715;0
Frankfurt (Oder)-Neuberesinchen;4826.9;5399.52;0
Frankfurt (Oder)-Rosengarten;4777.564;5414.398;0
Frankfurt (Oder)-Rosengarten Gbf;4779.374;5429.875;0
Frankfurt Helenesee;4786.038;5348.938;0
Frankfurt-Berkersheim;832.4985;2868.457;0
Frankfurt-Eschersheim;803.3799;2849.922;0
Frankfurt-Frankfurter Berg;815.7002;2862.016;0
Frankfurt-Griesheim;765.0903;2778.039;0
Frankfurt-Höchst;722.3569;2787.617;0
Frankfurt-Louisa;813.1929;2766.004;0
Frankfurt-Mainkur;883.3623;2824.785;0
Frankfurt-Nied;742.5825;2786.945;0
Frankfurt-Niederrad;789.9194;2761.582;0
Frankfurt-Rödelheim;768.0317;2812.148;0
Frankfurt-Sindlingen;698.71;2769.215;0
Frankfurt-Sossenheim;729.6997;2800.395;0
Frankfurt-Unterliederbach;710.1719;2793.863;0
Frankfurt-Zeilsheim;694.5161;2773.188;0
Frankleben;3096.599;4169.625;0
Frauenalb-Schielberg;637.75;1381.625;0
Frauenau;4194.698;1635.34;0
Frauenaurach;2470.485;2205.664;0
Frauendorf (Sachs);3583.21;3914.648;0
Frauenhagen;4472.922;6554.363;0
Frauenhain;4182.195;4307.664;0
Frechen;-483.7356;3706.738;0
Frechen-Königsdorf;-512.6379;3736.93;0
Freckleben;2807.474;4595.93;0
Freden (Leine);1667.402;4819.367;0
Fredenbeck;1311.741;6584.125;0
Fredersdorf (bei Berlin);4276.549;5588.133;0
Freiberg (Neckar);1195.137;1483.473;0
Freiberg (Sachs);4102.908;3771.945;0
Freiberg (Sachs) Ost;4111.474;3783.348;0
Freiburg (Breisgau) Gbf;188.6479;473.668;0
Freiburg (Breisgau) Hbf;185.0068;453.4883;0
Freiburg Süd;158.2866;441.1094;0
Freiburg West;162.8765;487.2578;0
Freiburg-Herdern;192.686;465.5938;0
Freiburg-Littenweiler;225.8418;433.043;0
Freiburg-St Georgen;155.5073;428.707;0
Freiburg-Wiehre;194.9907;435.9688;0
Freiburg-Zähringen;202.0547;483.3672;0
Freiburger Straße;781.8647;2167.625;0
Freienohl;470.3354;4195.25;0
Freienorla;2839.405;3559.98;0
Freihalden;2161.742;886.9727;0
Freihöls;3239.661;2050.867;0
Freihung;3144.948;2298.863;0
Freilassing;4024.215;344.2031;0
Freilassing-Hofham;4018.179;338.3789;0
Freimersheim;388.9155;2352.73;0
Freinsheim;473.8877;2119.309;0
Freising;3080.842;924.0195;0
Freital Ost;4328.138;3907.453;0
Freital-Coßmannsdorf;4294.577;3859.898;0
Freital-Deuben;4308.622;3886.75;0
Freital-Hainsberg;4302.468;3875;0
Freital-Hainsberg West;4293.637;3865.266;0
Freital-Potschappel;4316.982;3902.418;0
Frellstedt;2353.513;5151.473;0
Frelsdorf;982.2822;6566.641;0
Fremdingen;2119.742;1538.02;0
Fremersdorf;-656.427;2043.773;0
Frensdorf;2393.721;2482.719;0
Frenz;3050.782;4657;0
Fresenburg;1964.199;6952.73;0
Fretzdorf;3423.942;6140.707;0
Freudenberg-Kirschfurt;1278.911;2389.43;0
Freudenstadt Hbf;626.417;962.3047;0
Freudenstadt Stadt;613.7949;970.3281;0
Freusburg Siedlung;271.7612;3586.785;0
Freyburg (Unstrut);2983.922;4050.016;0
Freyung;4389.015;1440.828;0
Frickenhausen;1313.716;1111.348;0
Frickenhausen Kelterstraße;1317.723;1108.02;0
Frickhofen;362.1909;3238.355;0
Fridingen (bei Tuttlingen);1001.679;484.625;0
Fridolfing;3883.949;501.4844;0
Friedberg (bei Augsburg);2517.22;859.043;0
Friedberg;879.2183;3042.133;0
Friedberg Süd;871.6382;3028.684;0
Friedelhausen;845.1553;3420.109;0
Friedelsheim;487.1113;2072.414;0
Friedensdorf (Lahn);738.5386;3627.68;0
Friedersdorf (bei Königs Wusterhausen);4312.053;5327.02;0
Friedewald (Kr Dresden);4302.688;4033.59;0
Friedewald (Kr Dresden) Bad;4310.009;4041.172;0
Friedland (Han);1684.809;4257.398;0
Friedland (Meckl);4049.123;6853.785;0
Friedrich-Wilhelms-Hütte;-247.3982;3580.734;0
Friedrichroda;2159.135;3643.535;0
Friedrichsdorf (Taunus);795.8838;2953.625;0
Friedrichsfeld (Niederrhein);-579.9519;4506.891;0
Friedrichsgabe;1701.617;6824.262;0
Friedrichshafen Ost;1425.949;62.59375;0
Friedrichshafen Stadt;1404.288;65.30859;0
Friedrichshafen-Fischbach;1362.663;85.75;0
Friedrichshafen-Kluftern;1356.806;102.3047;0
Friedrichshafen-Manzell;1373.127;74.05469;0
Friedrichshöhe;2390.898;4512.875;0
Friedrichsruh;1938.132;6604.289;0
Friedrichsruhe (Meckl);2864.507;6627.66;0
Friedrichssegen;88.11841;3028.582;0
Friedrichstadt;1100.357;7542.492;0
Friedrichstal (Baden);667.3423;1684.438;0
Friedrichstal (Murgtal);588.9546;985.6719;0
Friedrichsthal (bei Bayreuth);2934.806;2663.539;0
Friedrichsthal (Saar);-339.9114;1933.785;0
Friedrichsthal (Saar) Mitte;-336.1194;1941.363;0
Friedrichswalde (bei Eberswalde);4201.56;6145.383;0
Friesack (Mark);3468.815;5803.359;0
Friesdorf;2643.66;4464.723;0
Friesdorf Ost;2658.248;4474.832;0
Friesenheim (Baden);207.3145;880.2305;0
Friesoythe;287.1641;6040.863;0
Frille;1046.635;5268;0
Frimmersdorf;-656.697;3861.879;0
Fritzlar;1248.839;3924.07;0
Frohburg;3542.706;3921.184;0
Frohnsdorf;3721.608;5034.844;0
Frömern;171.2798;4347.313;0
Frommern;954.8892;719.9883;0
Fröndenberg;188.5547;4315.773;0
Fronhausen (Lahn);835.9834;3456.129;0
Frontenhausen-Marklkofen;3673.584;1125.254;0
Frose;2686.67;4693.5;0
Fröttstädt;2152.512;3719.773;0
Fulda;1533.512;3291.699;0
Fuldatal-Ihringshausen;1412.033;4174.219;0
Fürfurt;518.5879;3154.832;0
Furschenbach;411.0913;1098.555;0
Fürstenberg (Havel);3813.475;6296.754;0
Fürsteneck;4336.803;1344.199;0
Fürstenfeldbruck;2730.581;664.8633;0
Fürstenhagen (Hess-Nassau);1534.944;4023.938;0
Fürstenhausen;-493.2588;1855.41;0
Fürstenwald;1299.408;4207.984;0
Fürstenwalde (Spree);4491.718;5425.117;0
Fürstenwalde (Spree) Süd;4514.102;5399.992;0
Fürstenzell;4249.331;1110.184;0
Furth (bei Deisenhofen);2982.583;521.832;0
Fürth (Bay) Gbf;2500.942;2098.523;0
Fürth (Bay) Hbf;2491.532;2101.527;0
Fürth (Odenw);890.207;2281.41;0
Fürth (Ostertal);-238.4629;2050.785;0
Fürth Alte Veste;2478.077;2084.828;0
Furth im Wald;3839.396;1976.457;0
Fürth Westvorstadt;2477.805;2101.629;0
Fürth-Burgfarrnbach;2441.58;2124.68;0
Fürth-Dambach;2476.763;2094.105;0
Fürth-Unterfarrnbach;2473.664;2117.777;0
Fürth-Unterfürberg;2463.898;2108.188;0
Füssen;2325.106;-14.41016;0
Fußgönheim;531.8047;2080.75;0
Fützen;700.3589;236.332;0
Gablenz/Gora;4988.268;4523.004;0
Gablingen;2418.016;976.3906;0
Gadebusch;2449.472;6813.047;0
Gädheim;2021.161;2702.777;0
Gaggenau;549.5122;1347.867;0
Gaildorf West;1600.492;1565.578;0
Gaimersheim;2790.217;1363.688;0
Gaißach;2979.55;188.9375;0
Gallin;3125.113;6629.355;0
Gambach (Hess);856.3579;3178.98;0
Gamburg;1477.246;2337.293;0
Gammertingen;1211.642;728.4102;0
Gammertingen Europastraße;1204.878;716.9453;0
Ganderkesee;742.5557;6049.039;0
Gangloffsömmern;2416.493;4013.094;0
Ganzlin;3207.357;6484.328;0
Garbeck;240.6616;4148.91;0
Garbenteich;868.3345;3273.539;0
Garching (Alz);3707.332;656.2891;0
Gardelegen;2680.271;5500.297;0
Garding;909.9844;7485.328;0
Garftitz;4025.837;7657.121;0
Garlstorf (Kr Harburg);1788.444;6281.047;0
Garmisch-Partenkirchen;2627.66;-60.81878;0
Garmisch-Partenkirchen Kainzenbaf;2642.479;-69.4321;0
Garrel;385.9404;5957.953;0
Gars (Inn);3501.9;665.5977;0
Garßen;1806.083;5645.688;0
Gärtringen;982.6201;1162.563;0
Gasseldorf;2632.056;2467.438;0
Gatersleben;2628.853;4729.219;0
Gateway Gardens;757.6499;2734.73;0
Gau Algesheim;343.3027;2634.809;0
Gau Bickelheim;343.9004;2499.719;0
Gaubüttelbrunn;1666.434;2268.648;0
Gauern;3299.575;3603.438;0
Gäufelden;936.4883;1071.34;0
Gauselfingen;1170.203;755.9844;0
Gauting;2819.015;554.543;0
Gebersdorf;2657.919;3283.57;0
Gebhardshain-Steinebach;219.8169;3498.98;0
Gebra (Hainleite);2158.413;4271.895;0
Geeste;-94.26514;5577.547;0
Geestenseth;956.7622;6572.129;0
Geestgottberg;2887.546;5996.145;0
Geesthacht;1955.889;6499.875;0
Gehannfors Hof;942.5815;5391.578;0
Gehlberg;2299.17;3447.59;0
Gehlbergen;1079.275;5808.473;0
Gehofen;2668.179;4165.617;0
Gehren (bei Luckau);4237.194;4787.188;0
Geigant;3723.922;1985.609;0
Geilenkirchen;-971.3711;3778.93;0
Geilhausen;89.729;3538.988;0
Geiselhöring;3538.372;1418.266;0
Geisenbrunn;2779.058;596.6797;0
Geisenhausen;3449.1;1026.793;0
Geisenheim;310.9829;2662.93;0
Geising;4424.146;3626.965;0
Geisingen;791.5854;362.6992;0
Geisingen-Aulfingen;796.625;323.2734;0
Geisingen-Hausen;808.9229;350.9883;0
Geisingen-Kirchen;805.3877;342.1797;0
Geisingen-Leipferdingen;788.0786;302.1602;0
Geislingen (Steige);1669.336;1141.184;0
Geislingen West;1655.469;1152.813;0
Geismar;1864.63;4042.664;0
Geist;103.5781;4830.543;0
Geitau;3274.396;151.3672;0
Geithain;3639.376;3914.141;0
Gelbensande;3204.409;7392.309;0
Geldern;-811.4172;4389.363;0
Gelindchen;-1014.868;3822.883;0
Gelnhausen;1183.84;2890.605;0
Gelsenkirchen Hugo;-299.9429;4406.559;0
Gelsenkirchen Zoo;-259.1077;4400.82;0
Gelsenkirchen-Bismarck;-266.1135;4399.797;0
Gelsenkirchen-Buer Nord;-310.3167;4451.785;0
Gelsenkirchen-Buer Süd;-310.5056;4413.609;0
Gelsenkirchen-Hassel;-289.6758;4479.824;0
Gelsenkirchen-Horst Nord;-324.9202;4404.738;0
Gelsenkirchen-Rotthausen;-277.1851;4350.984;0
Gelsenkirchen-Schalke;-281.0815;4386.16;0
Gelsenkirchen-Wattenscheid;-249.3298;4346.113;0
Geltendorf;2566.042;586.9023;0
Gemmingen;1038.778;1727.984;0
Gemmingen West;1031.45;1732.723;0
Gemünd (Eifel);-717.1084;3335.184;0
Gemünden (Main);1550.254;2729.766;0
Genderkingen;2433.704;1239.508;0
Gendorf;3814.588;716.9023;0
Gengenbach;316.2959;903.3555;0
Genshagener Heide;3951.208;5347.734;0
Gensingen-Horrweiler;286.418;2564.117;0
Gensungen-Felsberg;1351.505;3927.625;0
Genthin;3196.422;5391.824;0
Genzien;2751.661;5910.965;0
Georgensgmünd;2518.254;1782.945;0
Georgenthal (Thür);2227.737;3618.867;0
Georgsmarienhütte;396.4312;5131.895;0
Gera Hbf;3213.771;3702;0
Gera Süd;3213.886;3685.754;0
Gera-Gessental;3249.002;3671.117;0
Gera-Langenberg;3191.454;3735.043;0
Gera-Zwötzen;3218.846;3664.023;0
Geraberg;2357.496;3484.582;0
Gerabronn;1716.784;1849.969;0
Geradstetten;1373.455;1344.469;0
Gerbstedt;2864.793;4516.113;0
Gerhausen;1645.106;897.8828;0
Gerlachsheim;1564.047;2209.293;0
Gerlenhofen;1817.132;846.4102;0
Germering-Unterpfaffenhofen;2807.367;618.7656;0
Germersheim;585.9995;1813.813;0
Germersheim Mitte;597.4312;1805.754;0
Germersheim Süd/Nolte;594.0859;1794.57;0
Gern-Altenburg;3842.563;969.4688;0
Gernlinden;2755.911;711.4336;0
Gernrode (Harz);2531.577;4617.664;0
Gernrode-Niederorschel;2034.607;4219.898;0
Gernsbach;562.4453;1303.777;0
Gernsheim;681.7627;2400.609;0
Geroldshausen;1701.349;2328.27;0
Gerolstein;-619.2371;2948.004;0
Gerolzhofen;2013.403;2569.891;0
Gersdorf (bei Görlitz);5145.358;4086.578;0
Gersfeld (Rhön);1699.039;3175.957;0
Gerstetten;1802.493;1148.832;0
Gersthofen;2425.507;938.6055;0
Gerstungen;1796.344;3749.984;0
Gertenbach;1608.675;4210.527;0
Gerwisch;2923.652;5129.297;0
Geseke;708.5317;4503.684;0
Gessertshausen;2332.179;834.1953;0
Gettenau-Bingenheim;967.7227;3093.734;0
Gettorf;1684.688;7580.797;0
Gevelsberg Hbf;-105.687;4159.539;0
Gevelsberg Nirgena;-106.7109;4152.805;0
Gevelsberg Poeten;-81.81372;4168.813;0
Gevelsberg West;-127.4431;4149.52;0
Gevelsberg-Haufe;-102.8059;4157.164;0
Gevelsberg-Kipp;-116.8252;4152.055;0
Gevelsberg-Knapp;-80.62891;4171.57;0
Gevelsberg-Vogelsang;-74.28296;4170.09;0
Gielde;2076.413;4945.535;0
Giengen (Brenz);1957.652;1146.172;0
Giersleben;2821.65;4666.547;0
Gießen;808.0181;3315.848;0
Gießen Erdkauterweg;824.5981;3308.578;0
Gießen Licher Straße;833.1147;3317.844;0
Gießen Oswaldsgarten;815.0503;3327.719;0
Gießen-Bergwald;803.46;3293.078;0
Gießenbachklamm;3414.574;65.1875;0
Gifhorn;2099.611;5414.723;0
Gifhorn Stadt;2095.661;5440.594;0
Gilching-Argelsried;2761.313;592.8125;0
Gildenhall;3629.405;6002.988;0
Gillrath;-1005.579;3803.109;0
Gingen (Fils);1629.949;1185.555;0
Girod;268.9033;3183.699;0
Gittelde/Grund (Harz);1878.793;4668.199;0
Gladau (Kr Genthin);3155.436;5285.129;0
Gladbeck Ost;-341.3455;4444.738;0
Gladbeck West;-353.9917;4441.969;0
Gladbeck-Zweckel;-346.5581;4457.684;0
Glan-Münchweiler;-77.74194;2096.063;0
Glashütte (Sachs);4414.76;3727.879;0
Glauburg-Glauberg;1045.702;3019.777;0
Glauburg-Stockheim;1056.24;3035.922;0
Glauchau (Sachs);3547.418;3654.059;0
Glauchau-Schönbörnchen;3514.853;3644.949;0
Gleisberg-Marbach;4018.655;3944.129;0
Glesch;-644.4822;3781.168;0
Glinde;1850.664;6613.258;0
Globig;3621.493;4714.605;0
Glossen (bei Oschatz);3839.593;4128.891;0
Glöwen;3120.962;5946.297;0
Glückstadt;1331.647;6886.313;0
Gmund (Tegernsee);3099.449;206.4141;0
Gmund-Finsterwald;3093.036;211.8672;0
Gnadau;2959.548;4909.391;0
Gnarrenburg;1054.744;6430.582;0
Gnarrenburg Nord;1056.643;6438.969;0
Gneisenaustraße Süd;808.5625;2013.234;0
Gnevkow;3797.907;6973.027;0
Göbelnrod;991.7896;3336.832;0
Goch;-913.52;4582.645;0
Gochsheim (Baden);860.8115;1683.199;0
Godelheim;1295.857;4603.23;0
Godenau;1589.405;4915.215;0
Godensholt;260.8613;6213.504;0
Godenstedt;1201.008;6376.367;0
Gödenstorf-Oelstorf;1802.376;6270.504;0
Godramstein;373.8369;1794.77;0
Goetheweg;2147.625;4674.008;0
Gohfeld;885.6895;5119.332;0
Göhl;2312.708;7458.5;0
Göhrde;2286.877;6211.344;0
Göhren (Rügen);4091.409;7625.785;0
Gokels;1355.079;7254.762;0
Goldbeck (Kr Osterburg);2979.483;5730.68;0
Goldenstedt (Oldb);640.7168;5789.32;0
Goldhausen;250.8901;3190.973;0
Goldshöfe;1876.065;1447.598;0
Gollau;2478.789;6018.117;0
Göllheim-Dreisen;337.4229;2230.973;0
Gollmitz (Niederlausitz);4422.912;4679.293;0
Gölshausen;847.9385;1610.863;0
Golßen (Niederlausitz);4190.202;4967.035;0
Golzow (bei Eberswalde);4293.572;6021.613;0
Golzow (Oderbruch);4783.821;5664.891;0
Gomadingen;1338.815;892.625;0
Gommern;2994.411;5016.672;0
Gondelsheim (Baden);800.6982;1628.984;0
Gondelsheim (Eifel);-742.6719;2964.91;0
Gonnesweiler-Bostalsee;-343.0491;2227.875;0
Gönnheim;494.8896;2073.605;0
Göppingen;1528.936;1230.375;0
Göppingen-Holzheim;1551.847;1216.164;0
Göppingen-Schlat;1555.566;1190.785;0
Görden;3430.936;5430.672;0
Gorgast;4811.889;5668.34;0
Görlitz;5228.656;4117.934;0
Görlitz-Rauschwalde;5199.435;4117.809;0
Görlitz-Weinhübel;5225.511;4097.684;0
Görsbach;2398.805;4309.168;0
Görschnitz;2985.472;2660.184;0
Görzig;4585.81;5278.363;0
Gosberg;2570.561;2365.918;0
Goslar;2027.405;4807.184;0
Goßdorf-Kohlmühle;4675.254;3845.52;0
Goßfelden;863.3447;3637.844;0
Goßmannsdorf;1787.206;2326.527;0
Gößnitz;3460.807;3722.598;0
Gößweinstein;2709.5;2447.508;0
Gotha;2252.18;3730.344;0
Gotha Ost;2257.224;3757.344;0
Götschendorf;4173.139;6207.48;0
Göttelborn Grube;-376.5;1960.047;0
Gottenheim;101.7087;514.375;0
Gotteszell;3964.732;1589.703;0
Göttin;3460.744;5363.18;0
Göttingen;1691.356;4385.5;0
Göttingen Gbf;1690.829;4399.539;0
Gottmadingen;879.6392;158.2578;0
Götz;3582.207;5419.039;0
Götzenhof;1558.529;3318.844;0
Graal-Müritz;3161.798;7445.73;0
Graal-Müritz Koppelweg;3157.816;7443.188;0
Graben (Lechfeld);2423.929;686.125;0
Graben-Neudorf;677.7915;1740.844;0
Graben-Neudorf Nord;681.165;1761.082;0
Grabow (Kr Dannenberg);2464.308;6044.313;0
Grabow (Meckl);2758.125;6354.695;0
Gräfelfing;2853.699;610.2773;0
Grafenaschau;2637.265;113.2929;0
Grafenau;4271.486;1494.68;0
Gräfenberg;2673.67;2297.23;0
Gräfendorf;1575.175;2806.535;0
Gräfenhainichen;3438.534;4646.73;0
Gräfenroda;2342.07;3532.078;0
Gräfenroda Ort;2330.49;3519.23;0
Gräfenstuhl-Klippmühle;2713.807;4481.133;0
Gräfenthal;2689.465;3283.863;0
Gräfentonna;2262.833;3897.797;0
Grafenwiesen;3872.89;1858.508;0
Grafenwöhr Lager;3152.068;2395.375;0
Grafing Bahnhof;3239.825;539.6875;0
Grafing Stadt;3257.351;544.668;0
Grafling;3965.313;1527.465;0
Grafling-Arzting;3960.496;1512.109;0
Grafrath;2650.974;618.0547;0
Grainau;2574.795;-83.56879;0
Grambow;4600.894;6606.379;0
Gramzow (Uckermark);4400.159;6363.215;0
Gransee;3845.28;6092.238;0
Grasleben;2430.685;5247.242;0
Graui;2494.637;5268.855;0
Grauschwitz Flocke;3887.309;4126.273;0
Graustein;4821.438;4542.785;0
Gräveneck;517.3477;3178.695;0
Grävenwiesbach;664.3784;3098.719;0
Grebenstein;1340.595;4284.152;0
Greifswald;3905.787;7313.773;0
Greifswald Süd;3925.126;7295.41;0
Greiz;3306.689;3446.563;0
Greiz-Dölau;3302.41;3423.789;0
Gremberg;-330.7117;3699.418;0
Grenzach;39.84546;-41.44141;0
Grenzau;101.4805;3189.703;0
Greppin;3330.465;4553.469;0
Greußen;2403.42;4059.699;0
Greven;88.78979;5007.391;0
Grevenbroich;-645.4631;3916.008;0
Grevesmühlen;2486.241;6984.945;0
Grieben (bei Gransee);3774.208;5978.52;0
Grieben (Meckl);2411.733;6975.84;0
Griebo;3474.169;4822.934;0
Griedel;838.0654;3166.719;0
Griefstedt;2540.635;4061.813;0
Griesen (Oberbay);2515.302;-78.143;0
Grießen (Baden);596.4175;38.42969;0
Grimma ob Bf;3641.89;4105.754;0
Grimme;4465.577;6605.922;0
Grimmelshofen;677.8447;215.8438;0
Grimmen;3685.768;7318.004;0
Grimmenthal;2077.53;3274.805;0
Grischow (Meckl);3693.132;6842.137;0
Grobau;3139.172;3194.469;0
Gröbenzell;2813.289;693;0
Gröbers;3214.661;4311.707;0
Gröbers West;3205.148;4312.238;0
Grockstädt;2844.389;4178.633;0
Gröditz (bei Riesa);4135.295;4335.305;0
Grohnde;1327.646;4917.992;0
Grombach;1047.404;1812.074;0
Gronau (Westf);-304.8345;5154.805;0
Gronsdorf;3055.928;616.1484;0
Groß Ammensleben;2774.879;5187.848;0
Groß Behnitz;3593.415;5614.523;0
Groß Bieberau;925.3647;2452.934;0
Groß Börnecke;2754.807;4801.945;0
Groß Brütz;2535.873;6758.402;0
Groß Düngen;1748.938;5009.824;0
Groß Garz;2798.396;5968.297;0
Groß Gleidingen;2027.442;5160.785;0
Groß Gräfendorf;3009.303;4262.734;0
Groß Ippener;801.4229;5951.703;0
Groß Karben;872.894;2931.523;0
Groß Kiesow;3984.578;7228.777;0
Groß Köris;4229.501;5178.273;0
Groß Kreutz;3618.892;5420.652;0
Groß Laasch;2734.996;6423.277;0
Groß Langerwisch;3113.092;6245.563;0
Groß Lüsewitz;3234.309;7254.859;0
Groß Mackenstedt;849.8101;6007.195;0
Groß Oesingen;2042.154;5670.313;0
Groß Pankow;3088.894;6189.391;0
Groß Quassow;3716.014;6434.113;0
Groß Quenstedt;2505.565;4834.535;0
Groß Rietz;4605.096;5265.098;0
Groß Rohrheim;672.3179;2356.805;0
Groß Schlamin;2265.777;7319.504;0
Groß Schönebeck (Schorfheide);4101.987;5997.188;0
Groß Schwaß;3043.107;7250.109;0
Groß-Gerau;680.0532;2590.047;0
Groß-Gerau-Dornberg;686.2803;2575.75;0
Groß-Gerau-Dornheim;685.1567;2537.875;0
Groß-Umstadt Mitte;995.2891;2520.473;0
Groß-Umstadt-Klein Umstadt;1005.058;2555.555;0
Groß-Umstadt-Wiebelsbach;1006.395;2487.125;0
Großalbershof;3015.337;2197.398;0
Großalmerode West;1588.085;4072.07;0
Großarmschlag;4256.403;1526.934;0
Großauheim (Kr Hanau);1009.458;2790.938;0
Großbartloff;1906.292;4063.875;0
Großbodungen;2077.667;4326.359;0
Großbothen;3675.717;4056.582;0
Großbrembach;2683.122;3923.266;0
Großburgwedel;1632.063;5463.652;0
Großdeuben;3410.076;4096.625;0
Großen Buseck;894.2007;3346.117;0
Großen Linden;809.1489;3260.535;0
Großenaspe;1685.825;7104.93;0
Großenbrode;2357.998;7552.914;0
Großengottern;2137.456;3956.375;0
Großenhain Berl Bf;4200.09;4210.809;0
Großenhain Cottb Bf;4202.419;4205.707;0
Großenkneten;538.9058;5950.188;0
Großenlüder;1438.304;3333.043;0
Großenstein (Kr Gera);3301.765;3729.414;0
Großfurra;2304.44;4242.445;0
Großgeschaidt;2619.915;2211.41;0
Großharthau;4611.026;4021.02;0
Großhelfendorf;3125.878;426.8242;0
Großheringen;2909.124;3936.063;0
Großhesselohe Isartalbahnhof;2934.056;558.5039;0
Großkarolinenfeld;3354.757;371.6328;0
Großkorbetha;3156.794;4124.25;0
Großkrotzenburg;1037.678;2769.164;0
Großkugel;3250.902;4296.453;0
Großlehna;3257.076;4170.77;0
Großneuhausen;2648.577;3991.27;0
Großpösna;3483.849;4137.98;0
Großpostwitz;4852.608;4057.074;0
Großräschen;4522.093;4561.52;0
Großröhrsdorf;4558.02;4069.949;0
Großrosseln;-525.376;1815.059;0
Großrudestedt;2513.407;3912.152;0
Großsachsen Süd;801.1421;2128.199;0
Großschirma;4044.4;3831.742;0
Großschönau (Sachs);5031.677;3817.445;0
